userId,queryId,rating
6880,1,65
20534,8,39
51578,10,23
52376,1,30
19719,6,94
3473,1,74
27419,1,84
69718,1,25
41771,4,84
46,5,31
70753,3,3
4999,4,38
49335,1,54
77396,5,9
69246,1,5
36804,2,72
11872,7,47
32903,10,71
6384,9,45
29512,1,68
57567,10,18
58177,5,76
29605,3,39
10933,8,65
2840,9,28
47008,9,17
15044,3,93
69802,6,64
78880,5,7
50192,2,23
45680,6,86
37004,3,67
54177,5,39
19580,1,80
7698,8,34
4322,3,91
32156,4,75
2942,2,42
41787,8,65
76816,4,85
67723,4,10
15871,10,12
24023,6,10
15208,6,18
10331,9,70
49210,3,27
79904,5,9
581,9,16
49934,1,43
10341,5,27
4359,5,32
41580,3,29
26775,7,50
49263,4,83
35454,6,9
41244,6,78
77610,4,68
56855,4,67
21735,2,98
9091,7,53
69646,2,18
35529,5,85
42647,1,68
54837,4,56
67620,2,86
73008,5,94
64661,8,7
49229,4,90
61097,9,48
13751,4,83
54566,3,81
14613,2,3
75187,1,74
49074,5,19
45194,8,22
18551,4,63
1891,3,94
20074,10,62
14029,6,4
36178,7,62
55611,9,6
2124,5,91
64665,7,60
13213,3,59
13347,4,97
69567,7,68
53154,6,3
3311,10,71
76102,8,32
66732,2,35
14842,10,79
62983,3,45
42493,8,72
27016,2,24
59914,3,90
44368,2,73
72787,1,77
3794,10,81
35033,2,61
42797,9,50
15551,3,85
72263,5,36
473,10,39
41332,7,20
52243,7,7
52755,3,95
55180,6,28
22580,3,79
3720,7,1
44512,4,50
69285,4,98
216,6,93
77749,6,93
16405,5,91
4983,2,38
40962,4,62
23904,7,69
35017,4,67
9250,1,25
1540,2,9
2130,6,36
28838,8,68
38898,7,88
20368,3,50
16438,2,24
47982,10,65
79409,7,18
55537,4,61
69036,4,19
21401,3,24
44919,10,81
73141,6,94
46483,3,58
9823,4,88
30655,5,24
72236,6,71
21399,5,85
23809,2,11
29045,9,69
64501,6,61
69692,10,8
48956,9,85
17653,4,66
79258,3,65
55611,1,35
78509,6,74
60918,2,58
32965,9,83
34757,5,82
39059,6,36
64952,2,62
52197,6,70
2513,1,57
51277,8,74
54799,9,31
58430,6,72
18215,9,54
61105,10,21
14471,4,70
47264,7,11
38708,6,60
26878,9,77
1743,8,27
26593,8,79
33610,8,60
37200,6,97
6151,8,21
34150,9,50
16986,1,92
62599,9,26
14274,8,78
69329,10,11
55200,6,72
52535,8,79
59165,3,74
26047,5,47
67045,6,71
6155,1,3
64461,7,21
26714,10,81
1388,2,30
50636,10,88
3913,4,94
14338,8,85
78889,7,10
10146,3,35
42597,5,38
25294,8,99
12537,1,33
49545,7,48
74692,2,36
49148,1,9
8916,10,68
39767,1,97
41182,7,80
77932,7,47
49964,8,57
38601,6,12
36943,7,62
59655,1,68
16666,6,1
23822,2,86
27124,2,96
39774,7,19
35686,8,5
42881,1,23
24633,5,51
51666,4,44
63914,4,51
48539,2,62
18024,6,28
64682,10,70
35763,2,50
75707,5,11
23713,3,64
75126,6,41
88,9,21
24592,9,28
76182,8,94
78339,8,88
2654,5,67
38916,8,65
52519,10,60
14670,6,55
51761,8,54
71781,10,50
13301,10,34
58204,9,12
59881,3,45
52766,6,15
72690,3,44
41295,6,24
57507,9,3
44044,8,82
39705,5,54
21887,8,33
6775,7,52
12378,3,11
33163,5,6
29408,2,83
43066,4,63
72254,2,23
56018,8,60
66955,3,84
22893,9,54
64067,2,77
41696,1,64
54621,5,64
64636,8,70
22802,1,25
37732,4,54
5454,5,60
45172,2,85
10865,2,4
9639,6,11
20357,10,76
44716,4,35
66445,9,48
27000,10,65
24069,7,41
28115,10,26
32086,7,85
13384,9,79
68007,4,88
40117,1,81
27195,8,14
4653,2,81
67366,9,87
37422,6,84
46826,6,57
30435,2,47
25663,3,91
3162,7,88
56983,1,4
72749,2,16
31248,9,13
57629,9,20
2621,4,67
29490,9,31
34164,4,28
42567,10,7
45789,7,87
71740,9,48
69192,8,69
53626,7,84
54889,2,47
26986,4,72
63223,10,8
46187,7,96
35985,5,84
52189,3,70
37992,8,62
12169,2,78
4536,6,49
710,3,92
34478,7,10
78216,4,100
65663,7,91
60123,3,15
35178,6,36
73698,2,52
2069,1,85
51127,3,64
2691,10,7
76995,8,58
70657,10,36
59038,3,36
37172,1,99
63539,7,83
19032,9,5
21205,2,72
14516,8,69
42843,1,46
15545,10,37
9336,9,95
19419,3,54
36343,6,5
53830,3,19
72791,10,51
30762,6,73
6106,3,84
54147,9,87
24076,1,9
77481,8,31
29904,5,8
69919,10,79
55619,6,46
9605,4,91
34506,10,53
19440,7,23
39853,4,37
703,9,95
1952,7,16
30968,7,9
42145,4,49
4553,5,18
38276,5,27
9957,2,92
34170,1,13
22027,4,42
374,4,62
77082,10,97
60106,5,38
63273,3,73
20784,3,45
78297,3,69
51862,3,29
68347,8,81
43774,4,30
65536,2,11
18295,1,97
23530,7,21
13427,10,75
42575,4,59
1817,5,26
47255,6,17
18018,10,32
31377,2,37
74621,9,74
74713,7,40
33770,1,10
62680,3,22
39026,9,96
64301,9,67
78941,10,91
46841,7,50
51212,6,78
10428,4,1
8033,8,9
67414,8,36
64663,8,74
73996,9,54
34775,10,19
20855,10,72
60225,10,28
54344,10,56
5484,1,15
26891,10,42
46210,7,75
34865,7,17
73772,3,9
23537,6,88
75896,3,59
61461,5,63
11680,7,7
27798,7,19
28178,1,23
76231,9,77
6984,7,51
59088,6,39
58977,5,43
79920,9,90
63419,5,93
21841,6,84
36912,6,35
17513,7,38
60626,5,72
11925,6,99
36622,10,84
71986,10,65
44778,4,24
61599,1,74
49921,5,44
9321,9,9
79560,3,53
68392,6,40
24624,7,78
11075,6,77
11865,1,72
65160,10,29
51094,2,51
45883,1,82
25609,7,75
40693,1,28
47030,8,67
25670,3,93
47028,6,43
58473,8,34
44996,9,56
19540,8,98
51217,2,5
4312,4,44
4524,3,63
13664,7,96
8086,9,55
25358,3,16
11332,2,67
21705,2,5
4126,9,24
58270,4,39
6777,3,44
46993,9,24
70973,2,90
50797,8,30
65276,5,94
10731,9,20
34736,7,57
37509,6,94
15349,2,46
63025,2,42
16119,10,51
16470,9,95
20651,1,77
79073,5,93
3722,10,44
63310,9,31
13856,2,30
61616,5,29
46516,3,44
41720,9,33
21040,6,31
55057,1,33
44635,1,10
27629,6,99
61334,2,36
59589,3,68
63493,7,51
56807,4,47
38208,10,50
33559,3,25
39915,1,88
25771,1,65
15877,4,3
64259,1,79
69511,8,59
76082,7,49
3942,3,14
40028,4,100
38975,6,90
74693,4,28
2498,10,39
67502,1,60
64553,4,50
27334,9,98
66886,1,15
664,2,82
158,1,82
12214,9,49
47923,5,84
20255,1,19
74687,1,48
64300,1,64
26264,1,16
44118,10,1
23545,9,31
30043,5,19
16316,8,74
69811,7,78
31340,2,15
16792,5,78
4555,2,68
37861,5,4
76081,4,93
20811,7,33
49826,6,15
71254,1,1
47754,2,87
15321,2,21
56358,5,53
79646,3,42
12384,7,64
47867,10,59
4168,2,95
69576,9,94
65563,2,31
66101,5,61
2500,5,86
42346,8,94
30284,1,26
42463,2,23
77044,2,37
59312,1,60
52976,5,40
14845,8,72
36857,2,58
61066,10,84
75351,2,45
44776,4,9
41216,1,27
75261,8,12
14123,3,85
3692,1,37
33292,9,18
22511,8,74
32947,5,10
35359,2,50
48720,8,92
77172,7,40
35747,7,29
45258,8,17
52193,3,72
27387,4,32
54152,7,33
8010,4,45
8804,7,49
23282,4,81
40933,10,29
20766,6,61
3193,3,65
37390,6,100
429,10,51
27413,2,39
14224,5,52
35683,5,76
19939,4,55
35181,6,37
42863,6,50
60109,3,39
40142,4,89
71911,10,100
68490,5,8
6987,1,85
68342,3,90
61709,2,29
39732,1,84
25920,7,14
63914,7,21
16360,1,83
60530,2,82
75476,6,15
10420,7,66
47554,10,19
53967,9,54
42707,7,71
64808,4,4
7350,4,9
41525,7,68
5648,1,95
18889,5,97
55399,1,9
59198,4,20
50590,10,51
17605,5,44
38666,8,9
44464,1,82
14896,5,50
37738,9,10
18266,1,25
23734,7,50
36153,2,71
61789,9,70
26563,1,66
35542,3,28
74369,10,59
76288,7,65
53062,8,23
20578,8,92
20223,1,29
74617,7,32
73469,6,3
78578,9,76
46815,3,52
20223,8,26
43371,3,44
32083,7,75
75594,6,90
72086,4,100
44392,10,13
38645,7,67
30095,8,65
76088,9,42
76483,8,2
12260,3,63
77958,3,42
34578,3,62
57960,4,61
61832,1,20
20222,3,7
58596,1,40
39939,1,69
5300,2,60
10926,4,33
76145,2,88
43815,3,97
52427,9,11
21874,7,87
62580,7,46
28020,6,37
69564,3,11
73547,10,65
60784,5,24
54446,5,2
17572,1,35
6998,2,98
47809,2,70
36901,2,1
43494,7,35
19041,8,72
48194,2,87
556,6,1
6271,7,5
25323,1,5
19941,8,74
61635,9,76
58624,7,62
15436,3,4
51314,2,84
2334,8,70
5294,3,51
78836,5,79
53284,6,2
5359,2,91
5126,8,10
57365,1,91
21442,5,69
74280,9,92
10998,3,99
74368,4,93
22084,8,80
65312,9,3
51270,1,64
28912,7,69
70672,1,77
30269,1,49
36806,3,45
78370,3,67
70297,1,30
65807,8,19
40908,3,74
13052,2,42
55791,3,59
40210,6,5
29553,2,77
52651,1,45
4711,6,47
5753,10,52
53734,10,71
24719,1,18
642,5,100
68570,3,72
40649,5,65
1959,9,65
58349,7,94
39956,6,39
17096,2,1
59374,4,8
50489,7,71
6676,10,63
36141,7,6
79998,5,41
13153,7,68
8630,8,47
58771,9,36
1710,6,80
35289,2,2
95,3,83
38841,5,28
39094,6,40
66638,5,34
72956,5,83
77089,7,31
517,2,54
35517,10,31
4867,8,13
65509,7,12
53143,2,65
65908,10,95
64710,10,2
79648,1,74
53944,10,75
60994,4,45
52009,3,55
78643,9,58
14337,4,98
35968,10,37
40723,6,67
76708,4,38
28087,1,78
53909,8,65
34570,4,9
48239,9,82
78977,10,75
67717,4,91
16781,5,41
4863,3,37
56307,5,11
57306,3,82
11569,9,68
72366,6,65
41111,4,7
33586,5,71
60493,4,57
24944,2,81
35266,5,84
41405,5,77
5983,7,42
45836,5,57
5065,9,11
10033,7,88
9461,6,67
75667,2,98
6723,5,51
45919,8,1
11197,5,13
50839,2,54
22660,4,27
69541,6,19
61676,6,14
2592,1,95
4551,10,30
14400,2,51
18081,7,38
72700,9,93
12798,3,4
17666,4,94
53652,9,76
44271,8,60
25135,6,63
9890,8,77
12613,4,87
75887,5,95
61179,2,18
74267,7,96
26556,5,63
12168,10,26
58436,1,52
25625,1,79
45848,4,22
5012,4,95
20211,9,68
24218,7,53
15152,10,98
3810,3,80
77514,5,9
38157,9,38
41316,2,97
71806,8,31
58093,2,71
41935,7,3
18028,5,40
6699,6,75
18655,5,97
8652,4,34
15163,10,72
3010,7,69
23499,4,74
27541,5,55
51439,2,56
1562,6,28
41191,6,67
3534,3,23
8880,5,90
1811,10,52
18516,1,95
6759,10,41
52103,10,66
77013,7,45
40860,5,9
30194,3,59
41299,1,84
11667,8,36
35174,4,48
51437,7,74
63331,1,89
10331,5,73
11137,3,41
71438,10,49
60201,9,17
14756,2,94
66012,10,37
70639,1,2
76807,3,28
56876,9,94
52571,6,89
59201,5,95
54414,6,96
35889,3,38
33856,4,95
7344,7,55
15387,3,74
58731,8,57
42328,2,41
11759,3,76
75606,8,45
24656,5,89
66119,6,47
7116,6,58
42308,1,84
61408,5,58
9051,7,72
67517,7,61
38425,8,38
19105,5,30
73027,9,42
72854,5,26
29707,1,24
48876,1,88
73665,8,34
14289,8,44
39086,4,64
52737,3,55
61145,8,4
16468,3,43
64710,9,60
21748,10,88
6237,6,17
21199,2,23
58159,1,17
67546,7,53
18519,4,71
22095,7,79
6107,8,97
58281,5,42
39440,7,61
60300,4,65
33353,10,12
69064,10,63
34762,4,55
50076,3,27
56136,10,91
62923,3,28
55875,6,60
40703,3,46
21158,1,61
6365,6,99
31933,7,57
37724,7,88
9157,4,77
78316,10,67
75417,5,79
7121,4,56
17533,2,83
70354,6,37
9868,6,39
4946,1,39
36391,7,92
41737,3,47
17563,5,36
13120,3,22
26947,8,2
19060,4,38
5922,6,98
53547,6,17
76182,4,94
13830,5,35
28562,6,55
17784,6,50
65602,3,3
66231,10,3
16042,7,46
18727,4,43
69333,8,98
47336,9,27
66791,10,11
63208,9,9
79631,3,81
9177,4,86
17384,1,44
71305,10,1
7280,6,58
61922,7,7
59174,4,31
9615,5,73
8140,9,38
42060,10,49
34344,3,2
12400,4,41
17478,4,30
75965,9,17
37263,4,62
32825,9,84
33928,7,20
77775,4,98
18402,10,60
40201,8,36
49269,3,99
40188,4,46
43433,3,82
58028,7,75
69410,6,73
73545,1,9
47167,7,35
49428,2,51
40186,7,2
10089,4,98
29496,1,7
78515,5,26
51674,3,17
10746,9,60
18104,9,84
17222,6,73
52465,8,51
41601,10,87
4396,5,40
21190,5,76
4339,4,85
17716,7,90
54392,10,84
12380,9,19
78767,8,14
29288,7,27
69810,5,22
5520,4,93
11932,4,86
62699,3,13
3092,3,97
74105,5,66
35366,8,29
77247,10,77
8811,5,75
5565,4,22
65840,5,25
50548,9,61
4972,7,85
10589,8,29
15199,3,40
14875,1,57
30086,3,18
41075,6,79
56004,2,43
36656,1,40
46491,5,93
20243,4,91
15775,7,75
75543,2,10
58562,6,51
30971,1,97
6218,1,65
23604,5,1
19668,3,13
75244,1,22
24036,1,26
11185,5,83
36353,5,98
68221,3,7
18383,3,22
8125,2,17
64537,10,42
21824,10,72
69923,4,91
66329,2,26
14705,7,72
18051,3,58
49270,3,7
40570,3,83
12158,3,90
31793,3,96
78596,7,54
75370,5,15
31312,1,34
78935,10,81
75415,7,93
61665,10,24
46704,4,55
67051,2,99
13394,7,29
55887,10,10
25861,4,9
29078,9,35
65008,8,98
36354,5,71
35743,4,85
66502,5,2
53127,4,9
28017,7,38
5531,4,40
35945,4,29
75778,4,11
20623,9,17
39815,3,46
17277,3,45
72717,8,13
14362,7,95
21015,4,90
74762,8,28
7889,7,17
27791,8,54
12626,6,24
5377,6,89
55638,1,79
68390,10,68
67181,9,76
75684,3,91
48029,4,37
52769,3,70
7919,7,50
60102,4,62
33715,8,40
37398,9,43
47468,7,70
46715,7,29
31350,2,49
50741,9,62
78797,4,70
77845,7,54
63796,9,22
36199,9,50
10089,8,94
55347,2,28
40584,6,22
10985,1,76
25421,9,12
18306,9,3
51556,1,28
20955,3,84
30860,6,6
62622,6,78
62830,3,29
75230,3,12
46804,7,46
12055,5,72
60304,2,52
56221,10,83
53340,7,72
608,1,83
1704,1,14
78962,7,17
67158,8,72
29668,1,73
47431,2,66
60232,4,17
44853,10,5
64171,5,41
26772,2,10
7786,7,1
7762,10,88
79164,10,49
62632,10,87
56192,4,78
2433,9,55
56946,7,96
69414,1,55
6862,6,37
37902,6,11
47957,10,85
15479,6,1
71164,4,10
54986,6,57
54399,2,29
38509,5,59
6306,1,34
43814,9,84
33356,2,79
20946,6,90
15714,10,70
61022,6,57
44913,7,73
8276,2,44
49577,7,31
43560,1,28
22988,2,31
6679,8,79
25350,4,61
52234,8,49
37180,10,43
67443,2,79
58809,3,7
11187,3,13
56391,9,47
71550,1,5
52907,3,35
58060,7,61
67187,10,61
13783,2,46
29268,4,16
63277,3,4
26892,8,48
75027,9,24
58450,1,62
43258,2,99
52131,1,86
22676,8,70
3172,8,4
25916,5,87
25633,8,46
23714,7,85
58059,9,78
17275,1,65
41439,10,24
52278,2,21
7713,3,50
42397,3,51
4528,7,98
21763,3,37
14591,7,63
30864,8,25
78678,5,65
32495,1,41
38536,1,70
57730,8,61
25850,2,2
52075,5,50
32370,1,42
8713,6,48
71427,7,48
59605,6,37
74493,8,90
73509,1,15
47199,7,59
30969,3,50
37787,1,10
15012,6,3
42211,8,16
77570,9,99
1009,1,42
32237,4,8
77852,2,94
16618,10,20
74387,10,93
31732,4,32
49928,3,55
51882,4,44
61932,5,21
73855,2,16
53816,1,70
48263,1,57
6159,6,22
32883,1,1
35257,3,38
17187,9,35
57228,1,3
4639,7,55
76337,3,72
45202,2,16
38541,2,10
18080,7,16
14185,5,44
74726,9,93
24892,6,45
9937,8,1
64059,1,93
29842,9,87
59391,9,50
21831,7,64
42808,5,3
53748,8,55
65093,4,55
27834,1,64
2459,1,15
51354,8,1
51050,2,18
264,5,59
58657,10,65
47888,6,63
62139,3,71
4746,6,81
65713,9,47
53461,1,59
65119,2,98
5632,8,6
49727,2,22
15493,10,64
11026,10,75
59710,5,38
53102,8,4
687,6,30
21474,7,83
72173,1,4
78214,1,32
42418,10,15
36701,8,31
22793,7,82
11120,5,92
6089,5,61
67574,6,57
73874,1,1
66328,8,30
18494,1,28
43037,9,73
58712,3,3
21310,1,18
8801,2,88
12872,2,24
63246,10,48
18415,10,15
57869,10,37
32966,3,100
72891,10,12
17603,5,22
47602,8,47
66080,10,38
46665,3,93
60802,2,89
10402,4,81
74429,9,95
68596,1,16
44294,2,51
55366,10,7
74066,9,83
1838,8,33
41745,10,24
65383,9,73
36052,6,88
66554,3,59
74059,6,93
36869,9,76
61599,5,100
1918,3,92
19193,4,54
34559,9,34
67999,6,87
65589,2,94
75739,9,7
67128,8,9
14886,3,93
63766,8,17
42502,5,28
2214,6,65
18522,9,16
14451,6,63
28676,5,43
61044,1,99
48359,6,60
21124,5,91
6228,1,61
31997,4,42
77885,8,42
39379,7,29
50381,2,69
34527,7,36
900,9,69
68751,9,2
68061,1,29
73557,9,16
16875,9,27
33151,8,5
37362,1,59
7126,1,24
36503,6,99
15380,1,62
20848,6,71
48989,7,33
70347,3,90
77443,10,85
10693,6,44
76865,10,62
26533,7,67
20191,7,68
65073,10,92
41024,3,21
589,4,45
13018,7,28
2617,9,9
59252,3,39
55730,7,56
51338,7,6
42112,3,90
46034,3,79
9608,1,58
58706,5,37
19015,6,97
15827,7,10
59380,5,61
37550,3,53
19010,3,79
12273,10,3
55285,5,94
56551,8,83
77653,2,12
35302,2,71
67760,4,75
41420,5,77
6171,8,56
65036,7,73
35282,6,61
31741,4,35
38587,9,98
31049,3,3
20200,6,78
31419,1,72
11228,10,41
38966,2,51
36050,8,39
3704,5,17
46707,3,1
7473,4,58
30862,8,43
23455,2,84
78617,8,100
9240,8,67
42971,6,80
42935,3,59
19294,2,51
71064,8,53
71489,7,61
36756,2,37
31731,1,39
77681,3,19
44652,8,62
45033,8,5
40226,5,53
12993,1,29
34372,7,25
40337,3,54
76534,4,18
6364,7,86
48902,2,81
75748,1,12
44085,8,24
74793,6,44
64402,3,1
65749,10,24
46753,6,48
46906,5,51
28379,9,44
38617,9,76
16100,4,6
73011,5,66
8772,6,79
10008,4,97
19759,7,42
51784,7,49
11925,8,31
64851,9,52
69971,4,50
55410,10,100
44868,10,47
38248,2,81
54491,5,78
24185,3,28
32119,4,93
15410,8,45
75060,1,42
69773,9,100
24954,4,29
8898,10,8
41099,8,68
42830,10,37
49451,8,88
25547,10,44
50205,5,61
4846,9,43
48371,3,53
47310,4,96
1930,5,20
14995,3,21
10229,10,86
52013,3,63
36971,10,69
19931,9,92
48674,10,98
18096,5,75
3080,6,52
19306,1,28
69035,6,26
45745,2,44
24904,3,76
79522,9,4
71347,3,22
23301,1,20
45909,10,71
72714,10,80
11782,2,30
75662,6,39
4429,9,61
13594,1,33
79470,4,67
12441,4,85
57002,2,78
12232,5,30
51783,10,67
3309,1,94
58857,4,91
47746,9,21
45864,2,75
65853,9,61
14604,9,66
68390,10,46
50622,9,82
53463,5,91
27150,5,88
62294,1,16
21655,9,80
67399,6,58
63130,2,51
35534,8,25
35149,1,95
16538,4,75
21927,3,43
45659,5,43
23437,2,11
63715,1,25
30185,10,90
31964,3,2
73569,5,28
43478,9,38
79013,1,89
50415,6,15
57270,5,89
6131,5,52
53804,8,66
10984,7,56
24633,6,40
56236,5,19
40839,8,91
33903,10,7
44338,7,86
36052,3,44
7617,5,1
31135,1,79
5291,6,3
68846,8,8
42935,1,79
76009,3,99
36925,6,26
39574,10,12
11389,8,41
14241,10,82
72593,10,3
44969,1,33
46039,6,54
36550,6,57
60120,8,86
113,1,88
9971,4,59
3307,4,95
38075,5,85
74718,5,87
61832,6,84
24697,7,13
17284,3,47
66201,2,64
70168,2,67
58840,6,40
36420,1,26
34917,8,50
18993,1,46
40068,6,37
14277,6,61
37115,4,44
3142,7,35
45612,8,47
22325,2,98
61069,2,1
28248,3,54
13777,3,59
19788,4,43
18846,2,29
59085,9,91
61144,9,40
60599,3,76
69194,1,97
934,2,75
73892,5,58
18356,4,87
44418,7,88
23168,2,4
51934,2,73
26888,3,36
7705,4,10
28674,10,25
33847,9,53
77284,8,35
24478,5,11
3639,2,57
70130,4,97
32751,10,56
2694,6,35
21815,6,84
37486,4,34
19758,5,73
10979,8,57
27503,7,46
15647,9,80
42721,9,3
60436,2,59
9634,10,28
7864,10,23
65030,3,97
68436,2,40
1916,5,77
15964,8,61
1197,2,79
78488,6,21
67129,9,22
25902,5,39
50730,8,10
63132,2,40
19471,2,93
7007,10,52
1124,9,96
79969,5,26
72659,5,34
23792,5,88
42491,9,45
57509,6,64
43054,6,17
52433,2,13
29469,3,69
47143,5,10
6172,5,14
47394,1,67
78695,10,52
22417,5,90
59184,5,81
68884,1,28
29391,6,3
76993,5,70
61491,3,94
48206,9,97
68953,7,72
22377,10,24
41973,9,77
72984,10,36
59359,1,70
55897,6,28
38377,7,54
70162,2,26
76232,10,89
24402,6,46
24738,1,94
69862,1,65
4058,9,64
26323,8,71
26702,2,91
72589,8,82
15893,3,61
46826,2,74
32823,10,42
70597,10,6
48637,5,64
35070,10,14
44990,7,15
45537,10,1
33355,6,93
11229,1,73
36363,7,63
58212,9,27
68579,6,38
4833,3,99
10299,5,14
77567,5,44
19165,2,16
41805,3,9
68428,4,68
8911,10,89
74164,1,32
51346,7,29
36791,8,1
64158,5,68
8785,10,100
69297,9,5
21304,9,16
6400,7,60
12754,4,69
21436,10,18
66521,2,58
60873,9,50
75615,9,71
15526,4,27
78163,1,35
4011,2,58
78910,2,35
25792,8,76
20915,8,17
12721,7,64
76572,4,28
66244,6,87
63907,8,55
55748,7,91
22349,9,46
42303,8,28
78030,1,90
20687,1,39
45339,9,90
32260,7,34
78394,1,37
22433,1,87
74877,9,23
49621,9,70
11570,6,3
17509,2,10
23262,5,55
62830,5,72
57782,9,8
34251,6,60
52358,9,3
26711,3,70
44008,8,2
64411,7,82
76890,6,34
36337,7,65
42202,4,83
61063,10,62
236,5,65
54444,7,38
54682,8,37
69758,9,61
79192,8,43
23618,2,10
377,7,93
45175,7,26
49265,8,88
31620,9,96
46978,3,22
66097,9,10
35858,8,83
30680,8,60
40084,10,93
12577,2,20
73216,2,85
2101,2,15
38353,6,72
27716,2,59
41230,9,26
38016,2,29
15682,1,76
30085,1,53
10495,6,90
45291,3,6
47782,10,17
46446,7,12
55729,4,34
12856,1,37
53962,8,34
17449,3,86
13347,9,92
52758,2,1
51446,4,50
53666,7,47
65047,1,71
79913,9,74
21420,5,91
13233,3,55
21725,4,81
11244,7,83
31433,6,31
71221,7,19
43711,10,99
65607,4,11
65523,3,38
1666,1,97
63471,8,90
38482,3,78
25925,3,77
55521,1,9
13791,9,80
34428,1,5
34483,2,49
58725,8,93
66397,7,63
13374,8,56
5338,8,100
54419,7,77
33640,2,83
73297,5,45
55909,3,45
14022,7,37
73271,10,15
52799,4,87
79538,3,26
53461,1,98
66302,7,56
10642,1,29
66417,5,96
42384,8,23
62367,1,23
19032,10,68
12778,2,17
8535,4,56
63887,3,53
72988,3,40
48235,9,93
71891,5,10
45381,6,11
55378,6,20
62899,4,95
51722,2,41
61564,8,73
8009,1,69
35477,6,75
76858,9,77
47116,5,54
70786,10,51
34077,9,44
673,2,96
59681,2,10
65508,1,51
8347,5,39
18114,9,86
34735,6,85
1592,6,43
21335,7,11
50460,2,60
14971,10,78
20388,9,31
40396,3,8
74668,4,46
74115,2,45
10315,5,72
74298,7,90
69464,8,31
1937,1,15
57451,4,19
66535,8,14
47377,4,99
14840,1,39
42978,7,97
62280,6,6
16378,5,97
51319,6,8
72154,9,16
14235,6,50
26480,8,58
66349,9,61
39646,8,52
34949,1,49
3450,6,38
48647,1,14
22220,3,84
61326,6,30
51147,4,14
49606,2,17
19314,2,71
77611,1,69
43758,9,47
3907,2,35
44198,1,12
64323,7,89
25771,4,77
20529,3,14
7132,3,26
40569,6,6
23639,2,55
54544,2,78
63235,8,100
45491,8,61
62012,3,94
12385,7,48
58581,7,31
47598,4,60
31009,7,22
53744,7,10
16555,8,76
40369,4,57
6904,5,71
54044,7,36
62288,4,36
1793,1,49
859,4,69
23586,10,43
31140,5,92
57718,8,40
26313,2,70
57897,6,5
65145,9,72
57866,7,4
63576,9,21
49055,8,21
24759,1,8
18445,6,76
7751,8,21
63386,3,16
76858,2,76
8378,4,44
56705,2,31
53177,4,27
72378,8,65
4601,7,15
23271,6,89
27467,6,52
68002,7,79
58982,8,77
17163,8,13
72143,8,56
51217,6,8
33822,1,15
61321,5,49
9637,8,1
15906,6,33
40533,4,50
21007,10,41
75262,9,43
18052,4,85
72157,8,59
5413,8,26
10455,10,19
68249,8,13
45379,4,91
19854,6,76
39164,5,87
74130,6,81
66324,10,8
30526,3,41
45028,4,12
54313,4,10
59578,2,21
18539,7,96
37813,7,25
79249,6,67
56457,3,11
12597,6,87
47344,5,78
59374,3,10
66812,10,27
29386,7,95
47791,6,98
74816,1,31
14326,9,70
28753,8,4
5321,4,68
8464,7,2
13295,5,1
19429,8,33
78743,9,83
46382,7,97
38777,7,32
12932,4,2
21507,1,8
68887,9,87
70838,9,7
78466,6,52
9581,9,65
13823,7,30
7743,8,72
26707,6,77
55391,1,47
14547,6,56
13192,8,30
3813,6,71
12524,10,9
36900,6,28
76882,2,42
69822,5,60
30698,1,100
56630,7,61
34724,4,13
28786,9,20
36744,10,65
41580,10,80
1344,9,86
68920,7,25
74771,7,41
7009,10,90
71877,10,25
2862,8,19
18953,1,8
28402,6,26
31112,8,45
60428,1,23
4853,7,70
60882,7,18
46936,3,10
41304,1,8
77150,2,22
70397,4,6
44199,6,32
1826,8,90
26651,6,69
37165,4,14
1419,10,92
62484,7,5
21605,9,88
37919,7,51
49376,3,11
44538,4,42
47237,5,93
72095,4,15
27029,10,8
73336,10,94
69625,2,10
22915,6,4
1987,7,77
5732,7,96
35811,2,52
44776,9,10
44653,7,4
35822,7,53
34965,3,4
55808,6,13
67723,6,73
38825,3,70
40897,1,30
15505,8,17
50175,4,84
23194,6,81
24764,6,83
9414,4,66
64790,9,96
78570,4,79
71219,3,68
65794,9,62
34585,6,65
68357,3,37
64512,10,42
59176,10,42
14034,2,40
60524,7,92
1281,3,36
50063,6,26
6219,2,33
60965,8,40
48751,3,83
38330,4,32
12379,2,82
4666,1,44
40257,6,58
31643,1,35
39670,7,46
38154,7,46
14522,3,38
55283,1,80
21955,2,100
76665,9,34
55773,8,18
48386,4,27
14837,9,62
48032,8,67
78915,1,91
50076,8,71
66989,1,43
69525,2,83
79614,7,42
69174,1,81
36673,9,63
42169,9,72
34909,10,12
22452,4,3
5593,8,12
61996,9,6
9907,3,97
79881,1,91
27091,8,52
5414,1,36
20242,3,27
2527,1,51
38473,1,50
61773,1,37
78387,1,34
32932,1,60
23888,6,7
54334,5,74
10323,4,50
3095,6,10
37710,9,22
60267,2,84
4270,10,74
22686,1,71
44549,10,99
74617,3,94
75121,3,94
18819,1,76
46691,10,60
29561,3,91
75357,7,56
48373,1,74
23693,5,71
29222,5,99
75438,4,31
53356,2,76
55036,1,21
21654,8,96
59900,2,88
14840,7,70
10512,7,60
64710,9,62
20766,6,22
49038,9,52
55245,7,18
68,8,89
2857,7,62
35473,8,46
6452,4,17
6549,4,4
27265,9,30
42964,1,52
8133,8,41
10520,6,10
74871,7,59
28120,7,100
47106,9,93
63975,5,33
