userId,queryId,rating
57396,738,72.0
11276,562,26.0
28916,981,62.0
28254,227,59.0
77966,211,
64034,723,46.0
66266,169,42.0
65157,721,58.0
22887,900,97.0
49436,398,
57748,240,
10102,789,
74908,358,
38481,261,99.0
55536,470,
63051,563,29.0
6122,181,
4973,516,33.0
40404,288,
67778,1000,
47708,967,85.0
77995,545,
59956,863,6.0
29496,640,73.0
13462,795,26.0
6633,669,53.0
53323,609,
948,101,74.0
51644,328,
23232,947,36.0
33279,425,25.0
60942,862,73.0
6723,394,99.0
35696,706,70.0
65944,86,
79018,250,
40119,572,34.0
48414,181,
63542,951,5.0
45451,990,18.0
17000,250,48.0
27658,974,22.0
54823,266,73.0
51372,747,72.0
61639,616,65.0
54469,710,70.0
10898,127,43.0
35740,4,39.0
45142,436,10.0
67225,446,73.0
22512,978,38.0
66897,866,72.0
28429,133,72.0
44592,894,49.0
54344,226,68.0
74423,140,39.0
36012,901,
79295,111,82.0
24393,212,
65010,848,14.0
20951,587,85.0
72916,656,
62789,315,84.0
58955,387,1.0
70126,178,5.0
56897,528,48.0
28159,386,27.0
71520,239,44.0
57698,974,88.0
41426,450,49.0
58445,263,14.0
16442,121,13.0
65361,866,
33479,777,
46655,362,96.0
45092,512,32.0
28302,630,13.0
48937,995,10.0
22271,335,90.0
22496,967,56.0
11007,680,38.0
13155,530,27.0
50642,212,52.0
65768,410,14.0
18381,263,42.0
30813,626,2.0
24822,869,50.0
26427,235,99.0
51648,647,60.0
40032,679,86.0
43272,804,
13296,288,44.0
23456,724,92.0
78132,834,99.0
71334,746,45.0
40026,802,47.0
36134,630,6.0
77513,398,5.0
19011,44,17.0
78805,756,
42804,426,37.0
65293,626,
44010,646,
58972,356,58.0
54967,713,25.0
34637,196,14.0
37323,199,75.0
21254,540,17.0
44999,428,81.0
52244,688,88.0
63536,507,88.0
33950,69,18.0
19103,774,72.0
31381,278,65.0
41824,258,81.0
5337,976,2.0
39029,468,
34292,247,
10987,612,34.0
5325,583,
13672,885,49.0
49733,847,46.0
59634,411,11.0
67658,665,53.0
58748,843,48.0
67293,749,20.0
51497,303,22.0
60568,60,34.0
45156,624,
56467,56,37.0
26227,62,97.0
21370,671,
34916,637,15.0
29959,961,72.0
41692,410,9.0
7222,380,74.0
30018,868,
23986,37,91.0
69272,353,52.0
9346,547,64.0
10757,873,10.0
32928,488,67.0
7007,90,
71389,109,21.0
66990,817,87.0
58744,816,30.0
39494,953,75.0
19208,17,
311,92,50.0
37625,159,91.0
60196,205,66.0
20625,469,25.0
55720,279,70.0
5808,772,73.0
36580,368,26.0
64049,562,
54962,652,60.0
72688,496,71.0
47894,102,96.0
72125,813,59.0
34131,387,95.0
53104,5,67.0
3501,566,
36883,656,
47762,876,81.0
15687,841,96.0
32061,716,53.0
573,880,52.0
49623,248,7.0
74769,877,100.0
54840,316,
19020,171,74.0
42752,93,
12874,276,74.0
15846,821,74.0
64087,561,79.0
2248,628,27.0
15965,517,
38533,148,67.0
49449,261,
64494,554,64.0
11520,11,
68383,280,55.0
4211,459,20.0
31480,204,
770,299,46.0
68058,608,46.0
30640,734,60.0
52376,75,33.0
65206,253,41.0
73986,732,23.0
2345,364,
22465,795,30.0
56385,174,85.0
68734,582,33.0
71108,564,59.0
28503,718,18.0
28989,583,97.0
47376,714,67.0
10055,742,
76519,960,29.0
30638,1,13.0
61838,614,
73705,755,
75391,196,47.0
20454,623,95.0
51200,884,77.0
58381,818,46.0
31118,408,82.0
77510,223,3.0
3976,831,4.0
36445,811,14.0
68780,207,68.0
67640,685,83.0
2176,489,30.0
56968,377,87.0
43757,505,76.0
26957,301,12.0
5043,854,
76991,785,50.0
55658,691,88.0
21515,187,18.0
1495,762,47.0
78773,179,
68771,590,13.0
689,661,
52318,376,36.0
19622,82,41.0
17774,626,15.0
63074,352,
41751,43,54.0
16301,907,
8203,42,55.0
67907,834,36.0
15728,938,
50055,992,23.0
73244,119,
67460,997,39.0
48799,2,84.0
15003,536,32.0
62191,750,77.0
3904,172,98.0
54649,72,
40755,215,48.0
55857,588,56.0
70685,759,59.0
64389,958,29.0
8499,610,100.0
24330,81,34.0
18339,727,59.0
34242,733,97.0
75111,504,99.0
21021,643,
20287,308,4.0
41126,757,50.0
69240,296,12.0
24959,159,95.0
15445,667,65.0
19224,242,
71655,51,29.0
5147,67,38.0
58302,61,
37719,608,60.0
20955,492,100.0
2839,333,92.0
28166,412,47.0
38139,808,30.0
17064,983,31.0
41885,25,
71743,11,84.0
43540,49,
18173,570,4.0
1631,884,44.0
60947,36,4.0
13934,288,21.0
8417,99,
67330,281,
20655,834,63.0
3,431,11.0
29064,391,
47739,294,42.0
6535,956,88.0
11783,807,23.0
61306,826,43.0
66945,399,23.0
12099,925,
8301,229,51.0
50848,153,87.0
77712,745,88.0
76234,365,84.0
23090,839,29.0
38128,45,26.0
6516,773,58.0
60988,652,39.0
60914,94,86.0
5288,385,99.0
47628,335,52.0
76390,848,
50473,515,13.0
63544,522,64.0
68199,159,94.0
31320,238,66.0
55203,277,
37825,15,
46617,480,63.0
79220,869,73.0
50401,95,25.0
21075,775,38.0
34261,366,85.0
28853,1000,
72101,111,78.0
399,432,29.0
62822,578,56.0
62829,831,90.0
39175,675,
63312,594,40.0
79542,437,33.0
69073,782,85.0
23404,312,
45906,238,
31730,21,7.0
79338,72,64.0
21821,899,
67976,413,57.0
45134,521,
26654,135,
11117,608,
29164,872,34.0
55734,349,
65362,638,56.0
18384,231,75.0
17775,399,
33216,996,89.0
40498,134,92.0
41082,38,44.0
24883,411,
2154,566,30.0
54062,58,93.0
57300,832,2.0
8660,984,59.0
53040,615,23.0
15434,562,50.0
38896,989,16.0
73937,570,14.0
46699,757,4.0
42706,999,84.0
57594,607,42.0
2400,449,62.0
38615,342,
67077,679,
45619,599,
68456,582,94.0
79972,121,38.0
11626,940,95.0
50081,415,98.0
21504,845,2.0
37577,254,64.0
29497,665,74.0
61093,902,49.0
36222,603,
7403,724,
37904,422,39.0
14171,325,1.0
60626,104,
54259,104,11.0
10090,214,41.0
42502,451,92.0
76290,915,
6590,855,38.0
72169,239,78.0
67830,394,88.0
37599,401,100.0
25819,957,
24753,583,38.0
28487,39,34.0
63412,770,93.0
30657,562,6.0
58594,632,26.0
62844,332,
41769,434,2.0
62284,670,84.0
42411,732,83.0
50004,297,25.0
11135,861,74.0
8418,304,14.0
63474,550,17.0
20231,903,34.0
46034,429,
18987,184,80.0
14616,275,54.0
44491,242,
5926,806,69.0
7977,474,15.0
4904,560,32.0
15232,796,68.0
7476,323,51.0
10866,300,59.0
9762,461,16.0
19577,772,67.0
36515,761,
15723,271,16.0
45737,806,21.0
21519,210,64.0
37514,426,71.0
43714,300,
26441,784,25.0
26254,42,94.0
17873,840,
20091,472,
9958,122,35.0
23906,148,33.0
68003,753,
39681,876,38.0
6217,532,39.0
45640,87,4.0
52955,338,
28172,84,76.0
32351,114,27.0
71572,776,30.0
7885,650,55.0
3691,690,
60563,403,39.0
7495,485,28.0
48409,675,
72757,251,
47655,741,68.0
26890,598,
31330,531,13.0
43861,4,96.0
58407,126,98.0
65280,616,11.0
5829,595,29.0
65923,506,97.0
56579,937,48.0
56626,74,69.0
13036,852,3.0
38557,708,25.0
48849,7,
25402,155,52.0
6735,371,14.0
35886,352,18.0
15987,112,60.0
30610,477,66.0
2252,793,39.0
30547,683,
71602,117,46.0
10988,111,36.0
11347,95,71.0
26847,330,38.0
29630,670,72.0
49222,115,9.0
22484,450,77.0
63440,429,70.0
15308,848,
33316,245,69.0
64000,865,39.0
67525,476,56.0
7352,150,73.0
43748,137,39.0
27799,199,
14237,356,49.0
479,199,23.0
63640,774,
44937,15,16.0
8671,280,94.0
72926,371,43.0
25810,325,81.0
28510,108,
41012,640,10.0
4325,986,
67301,333,31.0
23265,428,62.0
61581,752,87.0
44969,270,
68971,404,86.0
68867,141,
79397,887,63.0
47533,518,73.0
59344,860,27.0
74457,898,
21950,769,44.0
66118,940,78.0
44762,213,63.0
39237,571,63.0
33655,546,49.0
6662,883,
6605,472,42.0
41825,874,98.0
55015,566,
22438,449,18.0
23364,588,28.0
47972,101,76.0
41783,563,64.0
58125,606,
58681,832,81.0
72975,83,96.0
79673,764,14.0
76564,614,59.0
75699,838,62.0
24830,898,
30212,102,38.0
49862,362,46.0
73582,889,9.0
58837,859,46.0
30558,268,
31576,287,33.0
67267,69,65.0
75077,566,21.0
42569,405,24.0
35916,705,16.0
35796,948,45.0
54813,605,40.0
52388,376,82.0
49531,393,80.0
49999,13,10.0
73337,826,15.0
52943,201,56.0
66114,646,53.0
32076,557,
16811,270,93.0
42675,782,86.0
62540,888,
77762,626,45.0
79522,865,82.0
6758,861,10.0
40953,21,5.0
3198,447,74.0
1019,92,77.0
48032,646,10.0
64397,764,67.0
77361,178,75.0
22757,948,100.0
17557,448,63.0
15664,742,2.0
64102,170,81.0
26722,316,35.0
80000,620,76.0
9844,672,43.0
799,620,
8526,430,52.0
9519,389,
32441,550,86.0
46707,441,
58878,727,87.0
49542,804,2.0
61666,877,6.0
3209,857,
20276,539,23.0
43420,339,48.0
63454,993,62.0
2590,748,53.0
16570,413,57.0
7282,531,24.0
30756,732,57.0
38840,235,29.0
47905,274,45.0
61570,633,48.0
59292,891,48.0
28775,227,
5642,626,15.0
43472,247,47.0
37794,810,40.0
7756,682,94.0
62453,460,
76986,669,
19000,782,53.0
4220,535,11.0
19133,333,20.0
25846,757,6.0
31835,950,27.0
73282,250,18.0
48192,212,
37042,516,29.0
72527,588,41.0
36689,4,14.0
12054,596,34.0
74622,887,58.0
38467,977,
53785,826,100.0
51273,175,79.0
44115,183,95.0
29425,949,91.0
76370,181,
9673,484,
19291,350,
15510,718,95.0
41483,828,35.0
51119,255,
75144,192,63.0
13867,887,41.0
24044,252,33.0
17600,17,40.0
38454,706,5.0
10926,345,23.0
6006,697,17.0
10379,467,26.0
76251,688,40.0
64617,679,74.0
26745,718,
10053,669,
38704,996,9.0
26065,180,
20548,56,17.0
58001,29,
28319,419,
22070,975,32.0
5995,340,60.0
2402,96,16.0
7347,930,4.0
40502,317,22.0
33318,15,
53760,110,27.0
79449,262,
5259,972,
77209,452,77.0
66436,607,37.0
7324,79,61.0
27630,653,36.0
50400,281,41.0
79175,284,56.0
46865,28,
32010,4,20.0
47195,482,
12537,733,98.0
76507,537,77.0
13383,381,
47731,459,61.0
79500,50,75.0
61790,868,82.0
22277,967,56.0
4922,706,75.0
14959,53,17.0
52816,380,
44374,281,
58839,716,73.0
7759,70,44.0
72898,539,37.0
26214,302,
58141,678,
50335,972,
12514,159,90.0
25758,505,
63296,832,5.0
75568,626,7.0
5021,124,
24246,136,21.0
68602,701,11.0
23263,700,81.0
38173,697,78.0
46111,656,36.0
70384,381,
53084,79,3.0
29526,57,52.0
15184,290,68.0
17193,79,85.0
75721,302,7.0
45482,988,
43775,873,99.0
24345,169,92.0
76840,402,74.0
61286,972,88.0
24555,575,52.0
5652,607,45.0
13544,986,12.0
47254,213,53.0
30075,67,48.0
57740,711,80.0
22349,181,56.0
76257,991,92.0
13407,4,81.0
79151,990,20.0
73602,330,4.0
61494,355,78.0
77287,576,58.0
23409,892,15.0
27634,802,64.0
17097,886,27.0
51793,80,35.0
7051,293,5.0
45267,184,57.0
5789,382,78.0
59034,477,59.0
42564,441,73.0
2487,874,
10266,635,50.0
23218,295,71.0
33241,377,11.0
4530,189,99.0
11283,288,75.0
24302,79,
22795,245,94.0
49457,410,93.0
30838,190,24.0
52763,459,
76795,150,1.0
41911,807,72.0
69445,789,71.0
8064,308,9.0
57277,819,67.0
38348,386,88.0
76085,808,87.0
64710,373,76.0
62809,886,
13379,277,4.0
34815,453,58.0
74153,718,
34624,564,
14725,242,13.0
72046,7,5.0
25403,146,16.0
13542,672,40.0
52399,556,
27485,581,84.0
47636,647,35.0
68183,356,44.0
52221,971,85.0
328,214,80.0
42536,617,88.0
67744,275,23.0
65381,665,
22096,112,79.0
22467,491,93.0
40980,763,43.0
75286,817,99.0
23551,338,79.0
48587,786,22.0
68911,394,19.0
40159,749,7.0
14470,124,54.0
63303,73,
1787,524,
48264,91,98.0
23761,972,37.0
10807,400,26.0
64460,801,93.0
58197,83,
24525,30,55.0
18947,54,60.0
78939,43,40.0
12496,878,41.0
79486,562,73.0
72918,849,20.0
49064,376,68.0
29660,624,81.0
65979,887,79.0
18577,518,98.0
16497,217,7.0
73356,589,18.0
71140,444,79.0
50710,667,18.0
73728,294,
45349,293,57.0
53209,245,20.0
67041,371,83.0
65498,526,
35313,105,
77938,470,16.0
50864,992,
62871,60,93.0
59104,73,27.0
66520,284,
14532,802,
43628,57,69.0
44074,927,2.0
71782,764,59.0
32185,648,
57331,84,28.0
20621,529,23.0
4843,344,84.0
61721,25,42.0
16607,727,39.0
25052,220,34.0
13404,310,
28324,281,
24160,353,95.0
42410,766,63.0
48322,159,95.0
47288,530,
17147,483,73.0
51724,274,16.0
21959,834,43.0
59677,797,70.0
15114,311,89.0
78771,959,83.0
37852,968,78.0
77142,100,78.0
16976,214,53.0
44245,124,8.0
8952,685,52.0
46204,775,61.0
44264,355,62.0
7673,950,52.0
77335,501,
56696,845,94.0
44450,97,22.0
2620,572,
58217,740,
52233,906,
38642,157,63.0
24559,978,60.0
76849,745,
69700,288,
76241,82,
63853,636,43.0
35816,966,41.0
19121,791,10.0
58783,854,
68100,948,98.0
5867,912,
47502,946,7.0
20193,456,
47103,280,28.0
13541,130,92.0
5418,587,96.0
4663,537,16.0
26423,493,64.0
10649,527,63.0
33387,849,49.0
72332,622,60.0
71772,981,37.0
20207,660,84.0
75533,827,
62215,1,25.0
54925,144,86.0
34338,269,30.0
75087,346,45.0
2639,425,31.0
70136,886,44.0
70214,790,64.0
34605,492,24.0
34220,521,74.0
26281,710,90.0
12568,136,15.0
21254,293,9.0
46843,107,87.0
21356,312,74.0
70856,915,85.0
15115,418,94.0
28138,242,
15323,573,9.0
66255,158,54.0
21645,914,
24768,575,59.0
11375,28,61.0
25086,937,
47625,648,70.0
56329,140,5.0
75752,893,97.0
71262,994,62.0
78348,983,65.0
11748,40,
51436,383,44.0
69499,396,25.0
1257,576,67.0
56572,75,93.0
912,170,36.0
49506,410,
13157,953,
15061,220,48.0
26847,770,96.0
15978,856,55.0
8838,776,
29106,621,
8828,439,74.0
43539,54,48.0
73207,325,31.0
50225,802,27.0
9294,137,66.0
66126,101,46.0
68662,902,
65423,334,32.0
24073,420,37.0
69575,672,8.0
7908,335,8.0
22860,832,47.0
1776,319,79.0
25922,924,42.0
31456,850,50.0
48886,235,7.0
67912,404,60.0
9375,667,16.0
5612,532,
79778,691,96.0
7652,784,79.0
25002,947,89.0
35963,534,64.0
56696,166,
52472,4,26.0
13143,841,57.0
31221,449,
34259,757,98.0
60498,191,17.0
76701,802,4.0
52643,810,68.0
23919,397,18.0
22735,555,
15952,519,57.0
62014,872,
2655,410,3.0
15385,649,77.0
19421,496,38.0
44772,242,
53907,958,95.0
43029,415,31.0
69604,994,23.0
75561,712,67.0
70458,542,
27124,483,65.0
20968,440,47.0
37233,81,
9045,114,29.0
13268,177,22.0
60369,647,3.0
57570,250,96.0
55146,24,58.0
71,437,77.0
41702,135,
54994,668,3.0
27010,150,
13078,127,89.0
67792,588,62.0
51489,178,
73754,778,89.0
160,576,4.0
78810,654,11.0
34764,753,79.0
48640,553,71.0
37638,813,46.0
22844,416,77.0
33893,911,55.0
61571,384,97.0
24726,813,
49887,810,30.0
40289,747,27.0
59652,170,
51443,203,30.0
40422,163,
42165,612,
58559,978,84.0
1950,362,93.0
55918,752,14.0
48256,246,
37426,610,
71962,322,36.0
58719,532,23.0
40345,762,37.0
40412,461,13.0
57838,346,10.0
6555,718,78.0
51084,681,17.0
74698,510,64.0
67083,816,43.0
8417,525,
17085,563,74.0
53737,875,46.0
63309,127,69.0
67727,923,47.0
18863,259,51.0
40775,315,
9341,312,81.0
15583,428,
25172,902,22.0
38297,377,88.0
75763,565,72.0
51303,907,85.0
22539,741,
3106,467,
39383,806,92.0
29198,935,9.0
34256,29,24.0
19397,16,
67778,303,94.0
30378,115,92.0
31933,352,93.0
27428,871,
65178,226,33.0
64233,935,23.0
28198,600,24.0
7773,416,
44615,644,83.0
36180,109,65.0
43579,410,82.0
71622,753,8.0
46750,131,54.0
53656,568,8.0
48714,182,29.0
2910,559,18.0
56490,363,96.0
38442,207,79.0
69572,296,45.0
3286,27,
60072,470,98.0
43959,860,100.0
56120,405,
25505,117,23.0
18586,719,2.0
59353,261,31.0
24265,174,22.0
45815,175,
77415,873,55.0
17556,730,53.0
40874,304,
66557,228,68.0
42262,933,73.0
44510,935,46.0
48483,480,36.0
18982,585,71.0
9330,139,60.0
31751,150,54.0
8315,948,
50228,546,12.0
76705,209,73.0
29169,335,83.0
67310,919,90.0
27673,253,43.0
14442,281,16.0
13944,512,
71480,818,45.0
75725,94,97.0
17407,79,56.0
71330,987,57.0
48811,902,28.0
25637,277,
3564,866,85.0
45643,844,70.0
32980,360,56.0
11159,980,79.0
41665,826,32.0
12478,775,
31737,645,70.0
65373,959,78.0
54916,448,85.0
6893,295,37.0
63363,185,18.0
54718,163,66.0
20792,797,13.0
66944,288,
46082,119,26.0
69298,230,89.0
70050,296,2.0
177,232,27.0
13907,732,86.0
53435,55,
63611,106,89.0
12437,815,60.0
6870,70,57.0
48446,102,87.0
21260,456,43.0
36894,490,11.0
66593,807,54.0
44073,164,95.0
72626,515,60.0
10648,423,57.0
29148,725,1.0
16817,841,35.0
24154,986,33.0
56684,386,29.0
41136,306,36.0
32104,903,49.0
51060,781,7.0
26212,171,74.0
74567,609,
32959,562,78.0
6227,265,13.0
69934,869,53.0
72529,925,100.0
59995,818,72.0
30744,163,35.0
58328,369,
48786,94,76.0
58742,491,78.0
64120,240,66.0
16011,2,22.0
62463,439,55.0
21124,414,3.0
50545,227,91.0
78256,560,21.0
23599,430,99.0
53154,460,90.0
56334,783,34.0
38072,626,62.0
132,323,53.0
59412,363,89.0
44744,115,96.0
75444,352,68.0
18435,259,
21153,232,87.0
5951,657,76.0
37609,449,34.0
15439,877,
16370,618,6.0
46437,28,
36738,496,10.0
39529,829,45.0
29758,720,
59559,958,1.0
50212,500,
25163,181,71.0
4714,62,65.0
9652,913,86.0
76704,161,
61476,204,61.0
76604,683,23.0
74018,903,
73041,165,36.0
65403,107,98.0
53998,107,
69987,680,70.0
10779,846,
13011,283,
14804,178,
29891,41,6.0
33809,72,
63489,749,25.0
15250,966,54.0
25226,95,36.0
33262,859,37.0
6737,603,6.0
58275,392,
49612,984,
33012,659,89.0
60203,258,49.0
8486,280,7.0
63085,527,93.0
43265,10,
40078,879,84.0
6914,116,31.0
9136,629,90.0
39402,582,
37695,695,74.0
6318,421,22.0
38086,806,15.0
72216,322,98.0
41720,670,11.0
20999,470,98.0
60143,499,51.0
41785,865,7.0
24340,570,17.0
26149,332,75.0
74372,771,
39609,429,41.0
76291,143,66.0
55494,478,76.0
70935,352,6.0
51183,614,14.0
65648,533,7.0
45983,187,1.0
42583,145,17.0
50856,501,13.0
37015,658,62.0
36769,741,33.0
38439,893,81.0
26315,378,96.0
42469,135,15.0
70372,43,72.0
79635,512,28.0
77977,714,
1655,830,46.0
33200,919,47.0
32624,991,78.0
62647,968,89.0
70881,624,56.0
5137,748,76.0
27983,181,
54980,948,
56676,402,33.0
14554,812,6.0
73021,317,
825,394,
10564,919,83.0
2275,901,32.0
17212,817,77.0
59073,865,71.0
28061,925,100.0
45152,427,91.0
34442,553,23.0
78818,901,96.0
18411,687,64.0
60737,103,65.0
1095,392,92.0
77100,294,
64454,531,68.0
5866,813,3.0
19537,602,53.0
45771,746,32.0
47699,680,78.0
63866,493,
46584,234,62.0
27454,47,44.0
46163,463,
42368,994,
24267,121,11.0
11334,504,21.0
12705,838,96.0
35833,690,
55516,558,82.0
79692,125,
60314,870,100.0
48710,383,54.0
27928,954,23.0
71276,293,60.0
922,120,21.0
38643,494,
53014,862,30.0
2366,861,
53327,37,
47006,394,53.0
76899,963,42.0
74723,236,
26883,514,32.0
45936,526,55.0
67887,119,
22148,876,19.0
13666,323,16.0
73374,661,84.0
36944,439,70.0
11541,752,80.0
65961,198,
42773,70,13.0
21057,798,94.0
49348,112,23.0
62753,610,60.0
8597,435,60.0
12608,544,94.0
45115,137,84.0
78561,129,63.0
53567,815,84.0
11545,460,81.0
39587,249,54.0
14454,889,80.0
3624,248,30.0
35392,668,72.0
71980,224,
48177,37,79.0
59552,895,51.0
40248,917,90.0
22205,850,28.0
49881,331,39.0
32967,292,18.0
57347,126,5.0
35754,59,90.0
49,103,27.0
30693,460,93.0
27606,712,
8348,956,98.0
40274,441,98.0
24630,296,66.0
17235,170,
1920,260,
75594,243,19.0
73379,1,51.0
45724,993,94.0
20750,530,14.0
69089,804,3.0
74599,716,93.0
41344,859,
64834,686,28.0
77419,673,6.0
1586,535,30.0
21507,743,38.0
10963,42,57.0
9645,291,62.0
61135,419,37.0
71935,325,
9767,891,
9653,799,36.0
38114,695,
35646,810,
42232,970,93.0
3941,246,79.0
26115,582,14.0
50064,374,63.0
18632,985,46.0
28443,571,45.0
48012,492,68.0
1814,121,89.0
34965,745,22.0
76695,834,89.0
63692,501,
46039,775,49.0
75065,195,67.0
982,338,46.0
23793,677,70.0
35477,934,72.0
71173,921,
52594,661,18.0
51032,635,77.0
19000,576,45.0
1880,700,12.0
5194,59,82.0
43543,348,24.0
3702,499,31.0
66906,109,45.0
6848,589,35.0
70419,706,3.0
30371,747,92.0
76191,505,97.0
41662,792,55.0
29935,265,
50877,118,63.0
57687,642,67.0
52656,869,
70973,763,45.0
6124,443,58.0
30439,71,
34992,415,61.0
77012,990,44.0
15929,913,34.0
9570,124,33.0
23472,160,
44900,309,77.0
18347,569,31.0
27616,940,98.0
34169,195,75.0
7933,880,53.0
69501,598,82.0
47440,312,22.0
899,323,
74440,58,43.0
58960,706,42.0
58360,150,75.0
11693,78,
74561,182,33.0
30401,514,24.0
58274,270,65.0
35003,614,63.0
29488,243,77.0
36132,275,47.0
13110,828,97.0
24663,64,50.0
1631,786,31.0
31708,579,66.0
46906,940,49.0
17479,373,74.0
77944,125,
53935,720,44.0
46747,214,24.0
1409,993,
30953,625,43.0
41182,577,20.0
41226,433,10.0
7707,87,28.0
41168,458,17.0
63392,743,38.0
74892,184,
25246,676,
69905,431,61.0
69595,701,6.0
76441,477,
40820,289,76.0
21749,364,23.0
78010,296,18.0
4733,111,1.0
4307,120,33.0
31451,234,38.0
1624,791,63.0
5130,264,88.0
42870,22,8.0
43291,837,82.0
30431,511,70.0
62502,467,2.0
6691,311,45.0
24950,548,48.0
11712,64,
22884,316,91.0
38176,91,12.0
47247,586,42.0
8054,471,41.0
6613,333,32.0
11587,764,94.0
65115,291,65.0
3692,363,31.0
58370,353,
31693,228,
59873,23,9.0
11579,21,
53627,138,78.0
43964,395,
70816,178,99.0
61924,486,11.0
67029,273,56.0
7944,555,39.0
9855,801,36.0
57897,603,74.0
75967,471,82.0
39653,65,22.0
16515,935,17.0
59185,797,
18498,221,56.0
73771,170,84.0
3340,947,45.0
33324,591,54.0
5514,381,
12777,887,91.0
79454,168,61.0
22298,549,
53772,801,49.0
52239,193,
33241,168,61.0
54389,39,78.0
48355,192,36.0
25086,289,22.0
31979,414,
72735,603,12.0
61658,236,
52213,805,31.0
31403,184,26.0
72697,476,35.0
36204,912,59.0
50726,622,17.0
54622,549,
78482,733,
6373,251,35.0
18936,583,93.0
9319,71,2.0
39814,466,26.0
60069,155,73.0
69461,232,1.0
34441,810,46.0
24338,783,44.0
70749,954,
41542,453,73.0
6146,573,
30089,484,5.0
63257,322,60.0
5662,571,
36267,107,41.0
57245,816,37.0
68567,26,
19592,605,57.0
42826,861,98.0
55630,314,58.0
10184,933,33.0
11923,186,
1534,198,76.0
40957,777,95.0
1046,798,84.0
62999,245,53.0
32305,870,
50374,197,41.0
26670,891,4.0
49794,225,46.0
58292,254,26.0
71427,904,18.0
45216,143,38.0
57251,359,20.0
54245,93,37.0
15666,648,66.0
24351,839,22.0
9523,948,28.0
21203,909,
2329,881,
29932,946,
8345,614,
21797,369,39.0
20493,456,57.0
4519,230,
30381,15,8.0
13575,19,62.0
61746,333,31.0
78283,152,75.0
79358,846,
6251,560,
3570,769,58.0
35779,23,
24482,217,
33591,55,44.0
71728,215,53.0
63659,401,
4955,346,17.0
20531,305,46.0
64130,481,21.0
67827,396,67.0
29338,205,28.0
4784,781,79.0
9708,133,89.0
10143,937,
15588,179,18.0
11107,995,22.0
20000,611,
69577,606,
41590,895,19.0
9915,502,
72978,957,98.0
55730,966,55.0
75089,836,
63488,380,58.0
77370,259,74.0
76318,736,39.0
79564,600,53.0
17142,886,91.0
61752,556,
3544,13,69.0
17384,33,22.0
60453,45,28.0
51505,920,83.0
14212,564,
74378,577,61.0
27368,414,
43212,251,77.0
42282,275,
621,238,92.0
6414,219,41.0
42457,323,77.0
45507,37,
45311,590,92.0
34398,854,37.0
18900,782,72.0
10237,675,95.0
65182,459,
18825,254,94.0
12185,658,
4502,925,19.0
79674,697,87.0
12738,453,
46578,890,30.0
20460,210,89.0
38670,775,53.0
25664,703,40.0
20643,339,29.0
30087,780,100.0
41260,512,56.0
10578,980,
17324,934,16.0
58710,871,22.0
63177,799,8.0
61132,721,31.0
3381,966,8.0
44942,490,37.0
60283,514,40.0
71720,316,4.0
57643,427,
23166,153,3.0
60178,378,23.0
19669,652,7.0
2111,813,75.0
11272,348,
52084,390,32.0
60434,223,
79412,185,
60455,578,
36067,481,78.0
44297,565,11.0
53051,736,81.0
48785,433,27.0
18773,222,59.0
8789,213,93.0
64390,992,67.0
18065,472,36.0
5252,500,66.0
78666,771,46.0
78075,53,58.0
14910,380,72.0
5174,692,95.0
52783,778,
32159,707,53.0
22685,229,35.0
74047,18,33.0
51555,210,67.0
23179,580,3.0
53226,906,69.0
33301,889,3.0
18910,631,
68047,794,43.0
49054,942,44.0
4559,723,39.0
5567,63,62.0
35112,141,
13836,253,43.0
24698,679,82.0
26490,241,
5288,749,
60776,36,82.0
33223,947,92.0
74716,697,40.0
56328,805,
55591,891,51.0
6191,575,50.0
63865,332,16.0
44808,608,83.0
7164,759,
58241,722,
35379,853,
69016,646,65.0
72216,262,88.0
14022,219,
30902,268,54.0
29726,469,57.0
1787,640,26.0
46513,647,61.0
8002,763,84.0
21217,814,74.0
62984,2,
49386,932,65.0
63625,339,60.0
48889,71,56.0
37899,8,29.0
46679,437,49.0
42971,656,29.0
3272,129,68.0
64473,858,33.0
18140,822,30.0
43071,402,27.0
59110,312,68.0
38262,946,60.0
43134,63,
67275,921,
23068,218,67.0
21028,145,
2276,16,19.0
69359,64,60.0
14945,547,24.0
68642,931,60.0
42789,614,92.0
5362,855,18.0
40512,636,30.0
65796,324,26.0
30059,52,97.0
10386,355,
25805,601,6.0
46849,399,
29358,145,93.0
72073,581,51.0
5001,589,13.0
3099,576,92.0
9932,248,29.0
3645,905,83.0
12506,991,7.0
55264,283,
64314,326,36.0
61463,567,3.0
8819,210,44.0
69867,155,15.0
36116,882,
39523,6,89.0
58894,268,
47408,633,
73992,527,55.0
33622,253,41.0
30472,380,83.0
40466,539,19.0
33936,765,16.0
43599,771,2.0
12508,982,31.0
51730,670,79.0
4754,783,93.0
67385,360,
37706,970,29.0
34704,635,82.0
5595,30,26.0
67064,837,41.0
30358,322,20.0
13502,15,9.0
30552,172,58.0
77494,711,76.0
25316,353,8.0
52484,570,37.0
42392,715,44.0
67986,929,55.0
61137,26,56.0
39681,816,43.0
27520,606,41.0
73870,430,7.0
37807,646,6.0
62260,268,37.0
43992,787,10.0
51284,633,56.0
15124,15,
71823,938,
45516,709,18.0
28956,117,90.0
67752,920,15.0
21385,896,40.0
